"room","idx","original","translated","comments"
"43","22","Looks to be something playing it already.","נראה שמשהו משחק בו כבר.",""
"43","23","Wow, I guess you over-heated the poor old thing.","וואו, נראה שבישלת את המסכנה יתר על המידה.",""
"43","24","Widgets don't talk.","רכיבים לא מדברים.",""
"43","25","It smells magnetic.","זה מריח מגנטי.",""
"43","26","You now have a tongue-load of iron shavings. Congratulations.","כעת יש לך לשון טעונה בשבבי ברזל. ברכות.",""
"43","27","You'll have to get closer.","תיאלץ לגשת קרוב יותר.",""
"43","28","""Hi. The name's Wilco. Roger Wilco. What's yours?""","""הי. קוראים לי ווילקו. רוג'ר ווילקו. ולך?""",""
"43","29","""I am sometimes called Speaker to Cartoons, and sometimes Flayer of Soft Pink Mammals.""","""לפעמים קוראים לי קריין בסרטים מצוירים, ולפעמים עלון פרסומות ליונקים ורדרדים ורכים.""",""
"43","30","""Mind if I sit down?""","""אכפת לך אם אשב?""",""
"43","31","""Buzz off, monkey-boy!""","""'סתלק, קופיקו!""",""
"43","32","The thought of your tongue laid out in four neat slices like luncheon meat puts this idea right out of your head.","המחשבה על לשונך פרוסה לארבעה חתיכות שוות כמו פסטרמה מרוקנת את המוח שלך מעצם הרעיון.",""
"43","33","Could be Rid-O-Fleaz Shampoo, or just a really manly after- shave.","או שמפו עסה-וקטול, או סתם אפטרשייב גברי.",""
"43","34","He might be insulted by an offer of money. You won't like him when he's insulted.","הוא עלול להיעלב אם תציע לו כסף. והוא לא נחמד כשהוא פגוע.",""
"43","35","Showing him the cartridge won't make him one bit friendlier.","הצגת המחסנית בפניו לא תהפוך אותו ליותר ידידותי.",""
"43","36","You can't see any reason to offer the widget to him.","אתה לא מוצא שום היגיון בלספק לו את הרכיב.",""
"43","37","This guy makes himself pretty clear without translation.","הבחור הזה יודע להסביר את עצמו מצוין גם ללא מתורגמנים כלשהם.",""
"43","38","Reality check! Does this seem like a good idea to you?","בדיקת שפיות! זה נראה לך כמו רעיון טוב?",""
"43","39","Cats are notorious for not liking water.","חתולים ידועים בחוסר חיבתם למים.",""
"43","40","If he decided to keep it, you wouldn't live to get it back.","אם הוא יחליט לשמור את זה, לא תראה את זה לעולם בחזרה.",""
"43","41","He'll more than likely slice it up for practice, and then where'll you be, huh?","סביר להניח שהוא ינתח את זה לצורכי תרגול, ואז איפה תהיה, אה?",""
"43","42","That would be my first clue not to bother this guy again.","זה הרמז הראשון שלי לא להציק לבחור הזה יותר.",""
"43","43","He doesn't want to be bothered.","הוא לא רוצה שיפריעו לו.",""
"43","44","Leave him alone.","עזוב אותו בשקט.",""
"43","45","You'd rather not, really","לא כדאי לך, ברצינות.",""
"43","46","You left your slug recipes in your other pair of pants.","שכחת את מתכוני החלזונות בזוג המכנסיים השני.",""
"43","47","Forget it. This guy's not exactly a sparkling conversationalist.","שכח מזה. הבחור אינו נמנה על אנשי השיח המבריקים.",""
"43","48","Ahh, the heady fragrance of Eau de Banana Slug.","אהה, הניחוח המשכר של שבלול או-דה-בננה.",""
"43","49","What could you possibly be thinking of?","על מה יכול להיות שחשבת?",""
"43","50","You decide against getting slug secretions on the cartridge.","אתה מצביע נגד מריחת הפרשות חלזונות על המחסנית.",""
"43","51","He's not at all interested in your widget.","הוא לא מתעניין כהוא זה ברכיב שלך.",""
"43","52","Slugspeak is seldom improved by translation.","שפת חלזונות משתפרת לעיתים רחוקות על ידי תרגום.",""
"43","53","Do you really want to get slime on your knife.","אתה באמת רוצה לצפות את הסכין שלך בריר?",""
"43","54","He seems supremely disinterested in your water.","הוא מביט בניכור עילאי במים שלך.",""
"43","55","You show him your jet pack. He shrugs. It's sort of a slug shrug. Spooky!","אתה מראה לו את תרמיל הריחוף שלך. הוא מושך בכתפיו במעין משיכת כתפיים שבלולית. מפחיד!",""
"43","56","Do you really want to get slug slime all over these? I thought not.","אתה באמת רוצה למרוח ריר שבלולים על כל זה? תיארתי לעצמי שלא.",""
"43","57","She'll make you SO sorry if you touch one of those.","היא תגרום לך להתחרט על היום שנולדת אם תיגע באחד מאלה.",""
"43","58","Most extraterrestrials won't do that on the first date. Maybe you should just listen to them.","רוב החוצנים לא עושים את זה בדייט הראשון. אולי פשוט תקשיב להם.",""
"43","59","""So - you come here often?""","""אז - את מגיעה לפה הרבה?""",""
"43","60","""Get outta my face, Pinky.""","""עוף לי מהפרצוף, ורודי.""",""
"43","61","You've decided she's not your type. Heck, she's not even your species!","החלטת שהיא לא הסגנון שלך. לעזאזל, היא אפילו לא הגזע שלך!",""
"43","62","She smells as great as she looks, but maybe a little less green.","היא מריחה נהדר כמו שהיא נראית, אולי טיפה פחות ירוק.",""
"43","63","You're certain she will misunderstand your generous gesture.","אתה בטוח שהיא לא תבין את מחוותך הנדיבה.",""
"43","64","She ignores the cartridge, much as she ignores you.","היא מתעלמת מהמחסנית, בדיוק כפי שהיא מתעלמת ממך.",""
"43","65","The thought of showing her your widget fills you with deep feelings of inadequacey.","עצם המחשבה על להראות לה את הרכיב שלך ממלאת אותך ברגשות עזים של אי כשירות.",""
"43","66","She remains unimpressed.","היא נותרת אדישה.",""
"43","67","You can't imagine she'd care about your genuine Xenon Army Knife.","אינך מעלה בדעתך כי יהיה לה אכפת מהסכין הצבאית הזנונית המקורית שבבעלותך.",""
"43","68","Your dehydrated water couldn't possibly taste better than what she's drinking.","מימיך המיובשים לא יכולים להיות יותר טעימים ממה שהיא שותה.",""
"43","69","She's pretty nearly as interested in your jet pack as she is in you, which is to say not much.","היא מתעניינת בתרמיל הריחוף בערך כמו שהיא מתעניינת בך, שזה אומר לא הרבה.",""
"43","70","She's seen lots of coupons bigger and better than yours.","היא ראתה קופונים הרבה יותר גדולים ומוצלחים משלך.",""
"43","71","His fur has the texture of a nylon bath rug that has been microwaved on HIGH.","לפרווה שלו יש מרקם של שטיח אמבטיה מפלסטיק שהתבשל במיקרוגל על החום הכי גבוה.",""
"43","72","""Can I offer you a Milk-Bone?"" you inquire in an attempt to be friendly.","""אפשר להציע לך דוגלי?"" אתה מפיג את המתח בנסיון להיראות ידידותי.",""
"43","73","""Grrrrrrr!""","""גרררררר!""",""
"43","74","You decide you just can't make friends with everybody.","אתה מחליט שלא תמיד אפשר להיות חבר של כולם.",""
"43","75","Pretty much like wet dog.","די דומה לכלב רטוב.",""
"43","76","This doesn't seem wise, even to you.","אפילו אתה מבין שזה לא חכם במיוחד.",""
"43","77","He shows absolutely no interest in the cartridge.","הוא מראה אפס התעניינות במחסנית.",""
"43","78","He seems less interested in the widget than in that cute drink in his paw.","נראה שהוא פחות מתעניין ברכיב מאשר במשקה החמוד בכפתו.",""
"43","79","Since he isn't inclinded to talk to you, there's not much point trying to translate.","מאחר והוא אינו נוטה לשוחח איתך, אין ממש מה לתרגם.",""
"43","80","On second thought, maybe you'd just better keep it in your pocket.","במחשבה שניה, מוטב שתשאיר את זה בכיסך.",""
"43","81","He seems well taken care of in the drink department.","נראה שהוא מקבל טיפול מסור במחלקת המשקאות.",""
"43","82","You wonder why you're offering this giant hairball your new jet pack and are forced to admit you don't know.","אתה תוהה בינך לבין עצמך מפני מה אתה מציע לכדור הפרווה הענק הזה את תרמיל הריחוף החדש שלך ונאלץ להודות שאין לך מושג.",""
"43","83","You wisely decide that flashing your coupons at fur-face here would be a serious waste of your time.","אתה מכריע בחוכמה כי נפנוף בקופוניך מול פרצוף הפרווה כאן יהיה בזבוז אדיר של זמן.",""
"43","84","You decide you'd rather live.","אתה מעדיף לחיות.",""
"43","85","He doesn't seem willing to accept this in trade for a beer.","לא נראה שהוא מוכן לקבל את זה כתמורה לבירה.",""
"43","86","The bartender only wants money.","המוזג רוצה כסף ותו לא.",""
"43","87","He doesn't want this - he wants money.","הוא לא רוצה את זה - הוא רוצה כסף.",""
"43","88","Threatening the bartender will probably get you Laze-O-Toasted. Try buying a drink instead.","איום על המוזג יהפוך אותך ככל הנראה ללייזר-טוסט. נסה לקנות משקה כתחליף.",""
"43","89","No, dummy - he's supposed to gieve YOU drinks.","לא, טמבל - הוא אמור לתת לך משקה.",""
"43","90","The bartender does not recognize your jet pack as currency. He wants to see Buckazoids.","המוזג אינו מזהה את תרמילך כהילך חוקי. הוא דורש לראות את זוזואודיך.",""
"43","91","Try it and this guy is likely to use his beer tap on your head.","נסה את זה והבחור עלול להשתמש בברז הבירה על פדחתך.",""
"43","92","His armpits could etch glass.","בית השחי שלו יכול לחרוט זכוכית.",""
"43","93","Maybe you'd better buy your own beer","אולי כדאי שתקנה בירה משלך.",""
"43","94","What's the use? You can't understand a word they're saying.","מה הטעם? אתה לא מבין מילה ממה שהם אומרים.",""
"43","95","Sniffing others is a ritual best left to dogs and other four-legged creatures.","רחרוח הזולת הינו פולחן שמוטב להשאירו לכלבים ושאר יצורים ההולכים על ארבע.",""
"43","96","The little purple guy doesn't seem to understand your offer of money.","הבחור הורדרד הקטן לא נראה שמבין את הצעתך הכספית.",""
"43","97","The cartridge doesn't interest him in the least.","המחסנית לא מעניינת אותו בכהוא זה.",""
"43","98","He seems not to care about the widget.","נראה שהרכיב לא מרגש אותו.",""
"43","99","Even translated, his speech is gibberish.","אפילו לאחר תרגום, הנאום שלו נשמע בג'יבריש.",""
"43","100","He doesn't seem to be either interested or threatened by your knife.","לא נראה שהוא מתעניין או לחילופין מרגיש מאוים מהסכין שלך.",""
"43","101","He doesn't seem to be thristy.","הוא לא נראה צמא.",""
"43","102","Careful! You don't want to hurt the little guy.","זהירות! אתה לא רוצה לפגוע בקטנצ'יק.",""
"43","103","The little guy shows no interest in your coupon. Did you think he would?","הקטנטן לא מגלה כל עניין בקופון שלך. חשבת שכן?",""
"43","104","The robot observes that your teeth haven't been cleaned in a long time.","הרובוט מאבחן כי שיניך לא צוחצחו מזה זמן רב.",""
"43","105","The robot observes that your nostril hairs could use trimming.","הרובוט מאבחן כי גיזום לא יזיק לשערות נחיריך.",""
"43","106","You'll only hurt yourself","אתה רק מכאיב לעצמך.",""
"43","107","A faint odor of ozone lingers in the air near the business end of the device.","ריח עמום של אוזון עומד באוויר בסמוך לקצהו החד של המכשיר.",""
"43","108","It's not likely you could taste it from here, or would want to, for that matter.","אין היגיון שתוכל לטעום את זה מכאן, או שתרצה לעשות זאת, לצורך העניין.",""
"43","109","The ""Slots-O-Death"" machine seems to have met its match. It will no longer be a deadly temptation for unsuspecting space-farers such as yourself.","מכונת ""חריצי המוות"" פגשה את יריבה השקול. היא יותר לא תהווה פיתוי קטלני עבור תיירי חלל תמימים כמוך.",""
"43","110","Watch it or you'll get zapped.","תיזהר או שתתחשמל.",""
"43","111","Hmmm...It smells vaguely like burnt flesh.","המממ... זה מריח בערך כמו בשר חרוך.",""
"44","0","You Bet $%u
You Have $%u","הימרת על $%u
יש לך $%u",""
"44","1","You step back and place the widget on the slot machine. Let's see what this baby can do.","אתה לוקח צעד אחורה וממקם את הרכיב על מכונת המזל. בוא נראה מה החמוד הזה יודע לעשות.",""
"44","2","Eat Sand","תאכל חול",""
"44","3","No Way","אין סיכוי",""
"44","4","Not A Chance","לא יקרה",""
"44","5","It's Hopeless","חסר תקווה",""
"44","6","Tough Luck","מזל ביש",""
"44","7","Suck Methane","גז עצבים",""
"44","8","So Sorry","נורא מצטער",""
"44","9","You Win $%u
You Have $%u","הרווחת $%u
יש לך $%u",""
"44","10","You step back nervously as the over-heated slot machine begins to sputter and smoke.","אתה נסוג לאחור בחשש כאשר מכונת המזל המחוממת יתר על המידה מתחילה להשתעל ולהעלות עשן.",""
"44","11","YOU LOSE, HOMEBOY!","הפסדת, חבוב!",""
"44","12","The pictures are protected by unbreakable windows.","התמונות מאובטחות על ידי חלונות ממוגנים.",""
"44","13","Very good! You got all that gunk off the glass. Licking the glass windows makes the pictures easier to see.","יפה מאוד! כל הג'יפה מהזכוכית עברה אליך. ליקוק החלונות מקל עליך לראות את התמונות.",""
"44","14","A slight smell of ozone and charred meat permeates the machine.","ריח קלוש של אוזון ובשר חרוך מחלחל מהמכונה.",""
"44","15","You're supposed to put your money in the money slot.","אתה אמור לשים את הכסף שלך בחריץ המטבעות.",""
"44","16","Who are you trying to kid?  You don't have any more buckazoids to gamble with. Hit the sand, pal.","על מי אתה מנסה לעבוד? אין לך עוד זוזואידים להמר עליהם. לך לעזאזל, חבוב.",""
"44","17","With shaking hands, you insert your last buckazoid into the ""Slots-O-Death"" machine.","בידיים רועדות, אתה משלשל את זוזואידך האחרון במכונת ה""המר-עד-המוות"".",""
"44","18","The ""Slots-O-Death"" machine will let you insert only three buckazoids per spin.","מכונת ""חריצי המוות"" תתן לך להכניס עד שלושה זוזואידים לסיבוב.",""
"44","19","Insert a buckazoid
  into the slot.","הכנס זוזואיד
לחריץ.",""
"44","20","","",""
"45","0","Seated in the cruiser, you notice there are no controls within reach, just a button marked ""LOAD"". Tiny must have been serious when he said you would need a droid to fly this thing.","בזמן שאתה יושב בחללית הקרב, אתה מבחין כי אין כל לחצנים בהישג ידך, מלבד כפתור המסומן ""טעינה"". זעירי התכוון ברצינות באומרו שרק רובוט מסוגל להטיס את הדבר הזה.",""
"45","1","And, since you are currently droidless, there seems to be nothing else to do but climb out.","ומאחר ואתה נטול רובוטים בשעה זו, אין לך מה לעשות מלבד לטפס החוצה.",""
"45","2","Once you are seated snuggly in the ship's compact cockpit, the robot moves into position, and you push the ""LOAD"" button.","ברגע שאתה מתיישב בדוחק בתא הטייס הקומפקטי, הרובוט נע אל עבר עמדתו, ואתה לוחץ על כפתור ה""טעינה"".",""
"45","3","""Hey! Wait a minute! Where do you think you're goin' with my ship?!!""","""היי! חכה דקה! לאיפה אתה חושב שאתה טס עם הספינה שלי?!!""",""
"45","4","Darn the luck. You've crashed in the dunes and ended your life. The various inhabitants of the Keronian desert are now feasting on your remains. Guess that wasn't such a hot purchase.","ביש מזל. התרסקת בחולות וקיפדת את חייך. שוכני המדבריות הקרוניאנים כעת עורכים משתה על שרידיך. מסתבר שזו לא היתה קניה מוצלחת.",""
"45","5","Of course, with your 70 buckazoid rebate, that's just %u to you.","כמובן, לאחר החזר של 70 זוזואידים, המחיר יוצא %u בלבד.",""
"45","6","I'll tell ya, ol' buddy, %u buckazoids is as low as I can go on that baby.","אני אומר'ך, אחי, %u זוזואידים זה הכי זול שאני יכול לרדת.",""
"45","7","Tiny isn't a great conversationalist.  He just wants to sell, sell, sell.","זעירי אינו דברן גדול. כל מה שהוא רוצה זה למכור, למכור, למכור.",""
"45","8","Touching Tiny would be rude. However, you surmise from his scaly skin that he's probably about as slimy as his salespitch.","נגיעה בזעירי תהיה לא מנומסת. עם זאת, אתה מעריך על פי עורו הקשקשי כי הוא חלקלק לא פחות משיטות המכירה שלו.",""
"45","9","Something smells fishy about this salesbeing.","משהו מריח מוזר מתחת לשמפנון של ישות המכירות הזאת.",""
"45","10","Sushi, anyone? Na, Tiny looks like a tough cookie.","סושי, מישהו? לא, זעירי נראה כמו אגוז קשוח.",""
"45","11","Maybe you'd better take a closer look at Tiny's merchandise before making a purchase.","אולי כדאי שתבחן מקרוב על מה שיש לזעירי להציע לפני ביצוע הרכישה.",""
"45","12","Actually, this ship is not bad-looking. It appears to be a Drallion cruiser. They have a reputation for quickness and reliability. You are surprised that someone of Tiny's caliber would be carrying it.","למעשה, החללית נראית לא רע בכלל. מסתבר שהיא משחתת דרליונית. יצא להן מוניטין של זריזות ואמינות. אתה מופתע שמישהו ברמה של זעירי מחזיק ברשותו כאלה.",""
"45","13","Actually, this ship is not bad-looking. It appears to be a Drallion cruiser They have a reputation for quickness and reliability.","למעשה, החללית נראית לא רע בכלל. מסתבר שהיא משחתת דרליונית. יצא להן מוניטין של זריזות ואמינות.",""
"45","14","There's a saying in these parts: ""You don't touch a ship that isn't yours, you don't die.""","במושבות האלו מסתובב פתגם ישן: ""כל הנוגע בספינות זרים, לא יאריך ימים.""",""
"45","15","Hmmm... needs salt.","המממ... חסר מלח.",""
"45","16","This ship smells a bit like space. It must've been there recently.","החללית מריחה קצת כמו חלל. כנראה שהיא היתה שם לא מזמן.",""
"45","17","An interesting idea, but applying the jetpack to a spacecraft makes about as much sense as attaching a C-64 to a Cray-64.","רעיון מעניין, אבל החלת תרמיל ריחוף על חללית נשמע הגיוני בערך כמו חיבור קומודור-64 למחשב על.",""
"45","18","I wouldn't mess with them if I were you.","לא הייתי מתעסק איתם במקומך.",""
"45","19","No answer is forthcoming.","אף תגובה לא תנתן בקרוב.",""
"46","0","Well, okay. If you really feel competent enough to assemble this thing, just do it. Start with the smallest box.","טוב, בסדר. אם אתה מרגיש מספיק כשיר להרכיב דבר כזה, פשוט תעשה את זה. תתחיל עם התיבה הקטנה.",""
"46","1","Oops.","אופס.",""
"46","2","I wouldn't mess with them if I were you.","לא הייתי מתעסק איתם במקומך.",""
"46","3","No answer is forthcoming.","אף תגובה לא תנתן בקרוב.",""
"46","4","It smells like a fine grade of light machine oil. You were expecting Hai Karate, perhaps?","הוא מריח כמו שמן מכונות סוג ג'. ציפית להוגו בוס, אולי?",""
"46","5","Why on earth - or Kerona for that matter - would you want to do that?","למה לעזאזל - או לקרונה לצורך העניין - תרצה לעשות זאת?",""
"46","6","Unfortunately, you AREN'T smarter than you look, so you'd best leave the incredibly complex robot parts alone before you hurt yourself. Too bad they don't give rebates to retrobates.","לרוע המזל, אתה לא יותר חכם ממה שאתה נראה, אז כדאי שתעזוב את חלקי הרובוט המאוד מורכבים האלה לפני שתזיק לעצמך. חבל שהם לא נותנים הנחות למחוסרי מוחות.",""
"46","7","You can tell this is definitely out of your league. You can't even open the boxes, much less assemble what's inside.","אתה מבין לבד שזה לגמרי לא בליגה שלך. אתה אפילו לא יכול לפתוח את הקופסאות, בטח שלא להרכיב את מה שבתוכן.",""
"46","8","Like many buildings on these backwater planets, this one is a quickie Construct-O-Foam job that won't last more than a couple of thousand years at the outside. They just don't make `em like they used to.","כמו מבנים רבים על פני כוכבי לכת נידחים אלה, הוא הוקם בבניית אל-קצף חפוזה שלא תשרוד יותר מכמה אלפי שנים לכל היותר. כבר לא מייצרים אותם כמו פעם.",""
"46","9","Talking to buildings is likely to get you arrested on this planet.","דיבור עם בניינים דינו מעצר על פי חוקי הכוכב הנ""ל.",""
"46","10","Why would you possibly care what this building smells like?","למה שיהיה אכפת לך מה הריח של הבניין?",""
"46","11","Oh, blecchhh!","אוך, להקיא!",""
"46","12","You can't reach it.","אתה לא יכול להגיע לשם.",""
"46","13","No matter how you try to convince it otherwise, the sign will only say ""Droids-B-Us Pickup.""","לא משנה כמה תנסה לשכנע אותו אחרת, השלט ימשיך להכריז בגאון ""רובוטים-זה-אנחנו מרכז איסוף.""",""
"46","14","From here, you can discern no particular smell on the sign.","מכאן, אינך מבחין בשום ריח מיוחד הבוקע מהשלט.",""
"46","15","If your neck was as long as a giraffazoid's, then maybe you could do that. But why would you want to?","אם היה לך צוואר ארוך כשל ג'ירפזואידית, אולי היית יכול לבצע את זה. אבל למה שתרצה לעשות את זה?",""
"46","16","This isn't the real Gerry Giraffazoid, Roger - it's just a picture. ","זה לא הג'רי ג'ירפזואידי האמיתי, רוג'ר - זו סתם תמונה.",""
"46","17","Gerry Giraffazoid's picture doesn't smell like much of anything.","תמונת ג'רי הגירפזואידי לא מריחה כמו שום דבר.",""
"46","18","Trust me - that logo lacks any taste.","תאמין לי - ללוגו הזה אין שום טעם.",""
"47","0","I wouldn't mess with them if I were you.","לא הייתי מתעסק איתם במקומך.",""
"47","1","No answer is forthcoming.","אף תגובה לא תנתן בקרוב.",""
"47","2","Shaking hands could be a shocking experience.","לחיצת ידיים עלולה להיות חוויה מטלטלת.",""
"48","0","The salesbug would appreciate it if you'd give him the money. It would make his job soooo much easier.","חרק המכירות יעריך אם תתן לו את הכסף. זה יקל עליו מאוד את העבודה.",""
"48","1","A shodily manufactured jet pack is certainly not worth the price of one of these fine previously-owned droids. My advice, sir, is to come up with the cash or walk.","תרמיל הריחוף הסוג ז' שלך בהחלט אינו שווה את מחירם של הרובוטים מיד שניה האיכותיים הללו. עצתי היא לך, אדוני, לבוא עם מזומנים או ללכת.",""
"48","2","The robot doesn't speak, but you think you can see a bloodthirsty gleam in his metallic eye.","הרובוט לא מדבר, אך נדמה לך כי אתה רואה ניצוץ צמא דם בעינו המתכתית.",""
"49","0","Course is plotted. Stand by for warp speed.","הנתיב נקבע. המתן למהירות האור.",""
"49","1","In the face of danger you decide to turn and run, leaving Xenon and the rest of the universe to fend for themselves against those bad boys of the universe, the Sariens. When things get tough, the cream rises to the top. I guess you know which stratum you occupy.","אל מול פני הסכנה אתה מחליט לסוב על עקבותיך ולברוח, כשאינך מותיר לזנון ושאר היקום ברירה אלא להתמודד בכוחות עצמם מול הילדים הרעים של היקום, הסריאנים. במצבים קשים, הקצפת צפה למעלה. אני מאמין שאתה יודע לאיזו שכבה אתה שייך.                                              ",""
"49","2","We have achieved escape velocity.","הגענו להישגים מכובדים במהירות בריחה.",""
"49","3","It might help if you were to tell me where we are going. Please indicate our destination on the touch pad in front of you.","היה עוזר אם היית אומר לי לאן פנינו מועדות. אנא הצבע על יעדינו על גבי משטח המגע שלפניך.",""
"49","4","If it doesn't matter to you, we can go to CES (Cosmic Electronics Show) on Rudicube 3. I just love seeing all of those new, big, shiny robots. You could buy me companion.","אם לא אכפת לך, בוא נטוס לתא""ק (תערוכת אלקטרוניקה קוסמית) ברודיקיוב 3. אני מת לראות את כל הרובוטים החדשים והנוצצים שם. אולי תקנה לי בן זוג.",""
"49","5","OH, NO!!! We're headed straight for an asteroid belt!","אוי לא!!! אנו טסים הישר אל חגורת האסטרואידים!",""
"49","6","Sensors indicate a large ship in this sector. I wonder who it could be? Will continue to scan for an I.D.","החיישנים מלמדים כי ספינה גדולה חולפת באזור. מעניין מה הסיפור שלה? הסריקות ימשכו עד לזיהוי מלא.",""
"49","7","Whoa! That's a Sarien battle cruiser! We'd better stand off. If we get any closer, they'll detect us for sure and we'll be space sputum!","וואו! זוהי ספינת קרב סריאנית! מוטב שנשמור מרחק. אם נתקרב מדי, הם ירגישו בנוכחותנו ויהפכו אותנו לליחת חלל!",""
"49","8","Let's head on out of here, okay boss?","הבה ונצא מכאן, בסדר בוס?",""
"5","0","You search Jerry's body and find %s","אתה עורך חיפוש על גופתו של ג'רי ומוצא %s",""
"5","1","Funny, no response.","מוזר, אין תגובה.",""
"5","2","He smells like Jerry.","הוא מריח כמו ג'רי.",""
"5","3","I don't think you really want to taste Jerry. But then, who knows?","אני לא חושב שאתה באמת רוצה לטעום את ג'רי. אבל מצד שני, מי יודע?",""
"5","4","Jerry won't be needing any cash soon","ג'רי לא יזדקק למזומנים בעתיד הקרוב.",""
"5","5","If Jerry ever knew how to read this cartridge, he's not telling now.","גם אם ג'רי ידע כיצד לקרוא את המחסנית, הוא לקח את המידע אלי קבר.",""
"5","6","You really shouldn't put the keycard back -- you're going to need it later.","בשום אופן אל תחזיר את הכרטיס המגנטי -- אתה תזדקק לו בהמשך.",""
"5","7","Jerry is beyond the need for a widget.","ג'רי כבר לא יזדקק לרכיב בגלגול הנוכחי.",""
"5","8","Jerry doesn't appear to be saying anything for the translator gadget to translate.","ג'רי לא אומר דבר שניתן לתרגמו במכשירי תרגום עתידניים.",""
"5","9","You can't do that from your current position.","אינך יכול לעשות זאת ממיקומך הנוכחי.",""
"5","10","You can't do that from this level.","אינך יכול לעשות זאת מהמפלס הזה.",""
"5","11","This is an elevator to one of the lower levels.","מעלית זו יורדת אל אחד מהמפלסים התחתונים.",""
"5","12","This is an elevator to one of the upper levels.","מעלית זו עולה אל אחד מהמפלסים העליונים.",""
"50","0","You drift endlessly through space wishing you had worn a jetpack to maneuver with. A you drift away never to be seen again the only thing you can think of to say is ""Mommy!""","אתה נסחף עד אין סוף במרחבי החלל מלא ברגשי חרטה על שלא חגרת את תרמיל הריחוף לצורכי תמרון עדינים. בעודך נסחף הלאה לבלתי שוב הדבר היחיד שאתה מצליח לחשוב עליו הוא ""אמאל'ה!""",""
"50","1","As you exit the ship, you carefully slide the jetpack on your back.","כאשר אתה פוסע אל מחוץ לספינה, אתה מחליק בזהירות את תרמיל הריחוף על גבך.",""
"50","2","As you undo your seatbelts and exit the escape pod. You can feel yourself just start to uncontrollably drifting away.","כאשר אתה מתיר את חגורות הבטיחות ויוצא מחללית המילוט, אתה חש את עצמך מתחיל להיסחף באופן בלתי נשלט.",""
"51","0","The inhabitants of this vessel apparently do not appreciate your desire to sight-see. I guess it's a good idea not to be wandering around the outside this ship. You were a carbon-based being. Now your just carbon.","מסתבר ששוכני כלי התחבורה אינם מעריכים את תשוקתך לטיולים בחיק הטבע. ההמלצה שלי בעיקרון היא לא להסתובב מחוץ לספינה. היית ישות מבוססת פחמן. עכשיו אתה רק פחמן.",""
"51","1","You are floating in space just outside the biggest darn spaceship you've ever seen. You see a door. Perhaps it is a way in?","אתה מרחף בחלל ממש מחוץ לספינת החלל הגדולה ביותר שאי פעם ראית. אתה רואה דלת. אולי דרכה נכנסים פנימה?",""
"51","2","It appears to be a standard airlock. There is a handle off to the side.","נראה כמו מנעל אוויר סטנדרטי. לצידו מותקנת ידית.",""
"51","3","Its too big to move by hand. There must be a better way.","זה גדול מדי להזזה בידיים. בטח יש דרך יותר מוצלחת.",""
"51","4","Not through your helmet.","לא דרך הקסדה שלך.",""
"51","5","You would have to take your helmet off first, and that's not a very good idea.","ראשית יהיה עליך להסיר את קסדתך, וזה רעיון גרוע מאד.",""
"51","6","It's a handle.","זו ידית.",""
"51","7","You'd have to take your helmet off first and that would prove fatal.","תצטרך להסיר תחילה את קסדתך ויהיו לכך השלכות קטלניות.",""
"53","0","""Outta my way!"" beeps the rude little droid.","""זוז מהדרך!"" מצפצף הרובוט החצוף הקטן.",""
"53","1","Bumping you, the droid causes you to come into contact with exposed wiring. Your heart, not to mention the rest of your body, doesn't react well to this (have you ever seen rhubarb pie without the crust?). Guess you'll have to be a little more clever next time.","הרובוט מתנגש בך, וגורם לך לבוא במגע עם חוטי חשמל חשופים. לבך, שלא להזכיר שאר חלקי גופך, לא מגיבים טוב לטיפול (ראית פעם פשטידת ריבס בלי הציפוי?). כנראה שפעם הבאה תצטרך לפעול יותר בחוכמה.",""
"53","2","You missed a golden opportunity while that door was open. Oh well, what's new. All alone and by yourself, you grow incredibly hungry and begin sampling your own body parts. Finding that you have absolutely no taste, (like we didn't already know that) you end up shriveling away to nothing and dying in the process.","פספסת הזדמנות פז כשהדלת היתה פתוחה. נו מילא, מה חדש. כאשר אתה נותר בודד בעולם, אתה מפתח רעבון בלתי נסבל ומתחיל לדגום את אברי גופך. כשאתה מגלה שאין להם שום טעם, (כאילו שלא ידענו את זה) אתה מסיים את חייך בהצטמקות איטית וגסיסה ממושכת.",""
"53","3","ALERT ! ALERT ! Organic contamination detected in airlock.","אזעקה! אזעקה! זיהום אורגני זוהה במנעל האוויר.",""
"53","4","Those laser shots are incredibly effective as your body will attest. Being in plain sight probably didn't help you much.","יריות הלייזר יעילים להפליא ועל כך תעיד גופתך כאלף עדים. עמידה במקום חשוף בטח שלא עוזרת.",""
"53","5","This seems to be some sort of special door control panel. It requires some sort of special keycard which you obviously don't have.","נראית כמו דלת אלקטרונית ייחודית. על מנת לפתוח אותה נדרש כרטיס מגנטי ייחודי שללא ספק אין לך אותו.",""
"53","6","There is nothing you can do to it without one of those keycards.","לא תוכל לעשות דבר מבלי אחד מהכרטיסים המגנטיים הללו.",""
"53","7","You would have to take your helmet off to do that and it's not a very good idea right now.","תצטרך להסיר את קסדתך על מנת לעשות זאת ונכון לעכשיו אין זה רעיון טוב.",""
"53","8","You can't do that with a helmet on.","אינך יכול לבצע זאת בעודך חבוש קסדה.",""
"53","9","Your screams will do nothing in this airlock.","זעקותיך לא ישפיעו בכהוא זה על מנעל האוויר.",""
