חדר,שם,פועל,תנאי,רצף,דובר,מקור,תרגום,הערות
240,27,0,95,3,8,"""(RRCC)Yeah?  You BORROW it again, and you're history.  <a-hem>  Now, about today....""",,
240,27,0,95,4,8,,,
240,27,0,66,1,8,"""Knight.  Hate to tell you this, but you're out of a book.  The Voodoo Murders case has been closed.""",,
240,27,0,66,2,1,"""I had a feeling you were going to say that.  Son-of-a-bitch!""",,
240,27,0,67,1,3,!!!Do not print this.  Comment msg only.,,
240,27,0,68,1,8,"""Franks!  Come 'ere a minute, wouldya?  And bring your camera!""",,
240,27,0,68,2,7,"""What did you need, Detective Mosely?""",,
240,27,0,68,3,8,"""We need a picture, please.  And make it a good one, eh, sweetheart?""",,
240,27,0,68,4,7,"""Sure, SWEETHEART.""",,
240,27,0,68,5,1,"""Say chintzy!""",,
240,27,0,68,6,8,"""Was there anything else, Knight?""",,
240,27,0,88,1,8,"""Franks!  Come back in here with that camera!""",,
240,27,0,88,2,7,"""Now what, Sir?""",,
240,27,0,88,3,8,"""This clown wants another picture.  You don't mind, do ya?""",,
240,27,0,88,4,7,"""(GRITTING HER TEETH)Of course not.  What ELSE could I possibly have to do?""",,
240,27,0,88,5,8,"""Anything else, Knight?""",,
240,27,0,69,1,8,"""Hurry up, wouldya?""",,
240,27,0,69,2,1,"""Okay.  Ready.""",,
240,27,0,69,3,8,"""(TO FRANKS)Thanks, Hon.  Lemme know when you get 'em developed...er, the photos that is.""",,
240,27,0,69,4,7,"""(DOESN'T LIKE HIS PATRONIZING)Yeah, sure.""",,
240,27,0,70,1,1,"""Hey, Bud.""",,
240,27,0,70,2,8,"""YOU!""",,
240,27,0,70,3,1,"""Last time I looked.""",,
240,27,0,70,4,8,"""Give me my badge RIGHT NOW!""",,
240,27,0,70,5,1,"""Oh, is that why you're so excited?  If you knew what I needed it for....""",,
240,27,0,70,6,8,"""(MRCC)I'm sure it was to impress a woman!  You could have asked!  Do you know how embarrassing it is to admit your badge was stolen?  I had a photo with the Chief, and he wanted me wearing it!""",,
240,27,0,70,7,8,"""I should lock you up, Knight!""",,
240,27,0,70,8,1,"""I suppose you could.  Seems to me, though, there was that time you 'borrowed' my bike without mentioning it.  Right from in front of my shop.""",,
240,27,0,70,9,8,"""(GIVING IN)Yeah, don't remind me.  Just don't do it again.""",,
240,27,0,71,1,8,"""Hey!  You're lucky I don't throw you in jail for taking that file!  Franks about had kittens!""",,
240,27,0,71,2,1,"""Who, me?""",,
240,27,0,71,3,8,"""Yeah, yeah.  I know I can't prove it.  But just don't ask me for any more files.  That's all I'VE got to say!""",,
240,27,0,71,4,1,"""Wouldn't dream of it.""",,
240,27,0,84,1,1,"""Well, I'll be seeing you.""",,
240,27,0,84,2,1,"""I'm gonna hit the road.""",,
240,27,0,84,3,1,"""I'll let you get back to it.""",,
240,27,0,85,1,8,"""Ciao, Baby.""",,
240,27,0,85,2,8,"""Have a good one.""",,
240,27,0,85,3,8,"""Later, Knight.""",,
240,27,0,74,1,8,"""Hate to put my coat on, it's so damn hot in here, but a picture's a picture.""",,
240,27,0,18,1,8,"""(MRCC)Okay.  I'll reopen the case.  I hate to admit it, but you've done some pretty good detective work here, Knight.""",,
240,27,0,18,2,1,"""Well, you know what they say.  Imitation is the sincerest form of flattery.""",,
240,27,0,18,3,8,"""Well <ahem>, point taken.  Glad I could inspire you.""",,
240,27,0,18,4,8,"""(MRCC)I'll check around the department, but I have a feeling I'm on my own.  In fact, I'd better lock up this office just in case I step on a few toes.  Come on.""",,
240,27,0,72,1,8,"""Here.  Drink it.""",,
240,27,0,72,2,1,"""Thanks.""",,
240,27,0,96,1,8,"""(RRCC. TURNED TEMPERATURE DOWN IN HIS OFFICE. TO GABE.)Brrr.  It's gettin' cold in here!""",,
240,27,0,96,2,8,"""(RRCC. TO GABE)It's freezin' in this office!  You'd never know it was June!""",,
240,27,0,96,3,8,"""(RRCC. TO GABE.)Damn, it's cold!""",,
240,27,0,73,1,8,"""Phew!  It's hot in here.""",,
240,27,0,73,2,8,"""Dang, the air conditioning must be on the blink!""",,
240,27,0,73,3,8,"""Are you hot?  Man, I'm hot.""",,
240,28,7,0,1,99,Nice polyester.  Looks like something Mosely keeps around for 'formal' occasions.,,
240,28,6,0,1,99,The suit doesn't open.,,
240,28,8,0,1,99,The suit doesn't operate.,,
240,28,12,0,1,99,It's not Gabriel's size--or style.,,
240,29,7,0,1,99,,,
240,29,12,0,1,99,,,
240,30,7,0,1,99,The visitor's chair is hard and uncomfortable.  It must be one of those sly police tactics to keep civilians unnerved.,,
240,30,7,0,2,99,Either that or a cheap city budget.,,
240,30,8,81,1,47,!!!Comment msg,,
240,30,8,80,1,99,Gabriel's already using the chair.,,
240,32,7,0,1,99,That's funny.  That window is a mirror on the other side.,,
250,1,7,0,1,99,The dust on those boxes is older than Gabriel.,,
250,1,6,0,1,99,Gabriel doesn't want to know what's in those boxes.,,
250,1,12,0,1,99,Gabriel doesn't want the box.,,
250,2,7,0,1,1,"""Lodestone powder, Five Finger Grass....  Something tells me I'm not in Kansas anymore."" ",,
250,2,6,0,1,99,The case opens from the back.,,
250,2,12,0,1,99,To get what's in the case Gabriel would need money.,,
250,3,7,0,1,99,"Herbal oils for love, luck, power and success.",,
250,3,6,0,1,99,,,
250,3,12,0,1,99,,,
250,4,7,0,1,99,"Root bags, curio boxes and magic candles.  ""Sold as Curios Only.  We Cannon Guarantee Results.""",,
250,4,6,0,1,99,,,
250,4,12,0,1,99,,,
250,5,7,0,1,99,"This case holds candles with names like Love Drawing Candle, Confusion Candle, and Black Devil Candle.",,
250,5,7,0,2,1,"""If only they sold a 'Figure Out What The Hell Is Going On' Candle.""",,
250,5,6,0,1,99,,,
250,5,12,0,1,99,,,
250,6,7,0,1,99,It's nearly as old as the one at St. George's.,,
250,6,9,0,1,99,Willy looks ready to defend that cash register with his life.,,
250,6,6,0,1,99,,,
250,6,8,0,1,99,,,
250,6,12,0,1,99,,,
250,7,31,0,1,1,,,
250,7,7,17,1,99,It's a mannequin wearing a crocodile mask.,,
250,7,7,18,1,1,,,
250,7,9,0,1,1,"""(SPEAKING OF TRYING TO MOVE A CROCODILE)I think he wants to stay right where he is.""",,
250,7,6,0,1,1,"""It must be the crocodile thing, but even I'M not interested in undressing that mannequin.""",,
250,7,8,0,1,99,The mannequin is only a stiff form and doesn't do anything.,,
250,7,12,0,1,1,"""There's no room for him in the bookstore.""",,
250,8,7,0,1,99,The mask appears to be made from a real crocodile head.,,
250,8,9,0,1,99,,,
250,8,6,0,1,99,The mask doesn't open or close.  It looks like it just slips over one's head.,,
250,8,12,0,1,99,"To get the mask, Gabriel would have to buy it.",,
250,9,7,0,1,99,The glass jars contain a number of things Gabriel can't identify.,,
250,9,7,0,2,1,"""And wouldn't WANT to!""",,
250,9,9,0,1,99,(MRCC)Moving the merchandise would only anger Mr. Walker.,,
250,9,6,0,1,1,"""I'd have to smell those if I opened them!""",,
250,9,12,0,1,99,"The jars look fragile, and their contents unappetizing.",,
250,10,7,0,1,99,Ropes of garlic hang from the ceiling.,,
250,10,7,0,2,1,"""I'll know where to come if I ever have a vampire problem.""",,
250,10,9,0,1,99,,,
250,10,12,0,1,1,"""I'll pass. I ate Italian last night.""",,
250,11,7,0,1,99,"""(NRCC)'Voodoo & Hoodoo: The Craft as Revealed by Traditional Practitioners' by Jim Haskins.  Available at Dixieland Drug Store and other fine stores.""",,
250,11,12,0,1,99,"Gabriel doesn't want the poster, and a small notice says that the store is out of stock on the book itself.",,
250,12,7,0,1,99,"The sign says ""Potion Ingredients.""  These jars must be for do-it-yourselfers.",,
250,12,12,0,1,99,,,
250,13,7,0,1,99,"The sign says:  ""Special St. John's Eve lagniappe.  Free bottle of Lover Come Back To Me Oil or Master Gamblin' Oil with every purchase over $50.00.""",,
250,13,7,0,2,1,"""Lagniappe.  My French is lousy, but everyone in New Orleans knows what that means:  'A little something extra.'""",,
250,13,12,0,1,99,What would Gabriel do with that sign?,,
250,15,7,0,1,99,Small bags made of felt and flannel hang from the ceiling.,,
250,15,7,0,2,11,"""Those are gris gris.  They're full of magic.  No guarantees, though, you know.""",,
250,15,9,0,1,99,,,
250,15,6,0,1,99,The bags are tied with string and look as though they're meant to remain closed.,,
250,15,12,0,1,1,"""No, thanks.  I don't even want to think about what might be in them.""",,
250,16,7,0,1,99,"The poster reads: ""POWER will be yours when you use Papa Legba's Power Drawing Incense and Master Power Oil.  Buy some today!""",,
250,16,12,0,1,99,"The poster itself isn't available, and Gabriel isn't sure he wants what it's advertising.",,
250,17,7,0,1,99,"The sign says ""Power Items.""",,
250,17,12,0,1,99,,,
250,18,7,0,1,99,"(ARCC)The Dixieland Drug Store is crammed from top to bottom with strange merchandise, some or all of which seems to be related to the practice of Voodoo.",,
250,19,7,0,1,99,On the shelf are how-to books for Voodoo neophytes.,,
250,19,9,0,1,99,,,
250,19,12,0,1,1,"""Like I don't already have more books than I know what to do with.""",,
250,20,7,0,1,99,"The shelf holds containers of dried items--flowers, grasses, black cat bones.",,
250,20,9,0,1,99,,,
250,20,12,0,1,1,"""I don't want any of this stuff!""",,
250,21,7,0,1,99,The entire shelf is stocked with containers of High John the Conqueror Root Powder.,,
250,21,9,0,1,1,"""I can't even reach that from here!""",,
250,21,12,0,1,1,"""I don't know what that stuff does, but I don't like the sound of it.""",,
250,22,7,0,1,99,"The containers on this shelf all say ""Magnetic Sand.  Draw Good Luck and Prosperity.""",,
250,22,7,0,2,1,"""I should probably buy fifty pounds or so for the book store.""",,
250,22,9,0,1,99,,,
250,22,12,0,1,1,"""With my luck, the magnetic sand's polarity would get reversed.  No thanks.""",,
250,23,7,0,1,99,The door looks out on Burgundy Street.,,
250,23,9,0,1,99,The shop would be rather vulnerable without a door.,,
250,23,6,0,1,3,!!!Comment msg only.  Do not print this.,,
250,23,8,0,1,3,!!!Comment msg only.  Do not print this.,,
250,23,12,0,1,99,,,
250,24,7,0,1,99,In this case are Super Concentrated Fixing Oils and packages of pins.,,
250,24,9,0,1,99,,,
250,24,6,0,1,99,,,
250,24,12,0,1,99,,,
250,25,0,1,1,1,"""Hello.""",,
250,25,0,1,2,11,"""(GRUNT GREETING.  DOESN'T LIKE STRANGE WHITE CUSTOMERS)Huh.""",,
250,25,0,1,3,12,"""(RRCC. ENTERS VOODOO SHOP)Bonjour, Monsieur Walker.""",,
250,25,0,1,4,11,"""Bienvenu, Madame Cazaunoux.  Comment ca va?  How you be feeling today?""",,
250,25,0,1,5,12,"""(RRCC. PARANOID. HUSHED.)Well, I'll tell you, Mr. Walker, I'm certain someone's buried a Sleep Not Bag somewhere near my steps.  I haven't slept a wink in weeks.""",,
250,25,0,1,6,11,"""Ah, don't that beat all?  Gonna need some Easy Night Candles then?""",,
250,25,0,1,7,12,"""(RRCC)Do you think that would help?  I do hope you're right.  I said three rosaries this morning for Our Lady's intervention.""",,
250,25,0,1,8,11,"""Rosaries are good, sure enough, but you burn those candles, too, and you're gonna whip any old no sleep gris gris, I tell you for sure.""",,
250,25,0,1,9,12,"""(RRCC)Very well, Mr. Walker.  Put them on my account and send them around to my house.""",,
250,25,0,1,10,12,"""(RRCC. GOSSIPING. UPSET.)Oh, and there's another thing!  I didn't catch her at it, but I KNOW Mrs. Le Fevre put Stomach Ache Powder in my tea at the last meeting of the Creole Grande Dames.  I've been in misery!""",,
250,25,0,1,11,11,"""You put nine pins heads up in a little box, add a pinch of graveyard dust, and put it under her front porch step."" ",,
250,25,0,1,12,11,"""That'll turn the trick back on Mrs. Le Fevre, and SHE'll be the one with the bellyache.  I have the pins and the dust right here if you want them."" ",,
250,25,0,1,13,12,"""(RRCC. PRAYERFUL)If the Blessed Virgin will grant me her protection, I'll be safe from these practitioners of evil!""",,
250,25,0,1,14,11,"""Oui, Madame, though it don't hurt to be proactive none, neither, does it?""",,
250,25,0,1,15,12,"""(RRCC)Naturellement, Monsieur.  Merci beaucoup.""",,
250,25,0,1,16,11,"""Mais non, Madame.  It is nothing.  Au revoir.""",,
250,25,0,1,17,12,"""(RRCC. LEAVING SHOP)Au revoir, Monsieur Walker.""",,
250,25,0,2,1,3,!!!Do not print this.  Comment msg only.,,
250,25,0,3,1,1,"""Hi.""",,
250,25,0,3,2,11,"""Uh-huh.""",,
250,25,0,20,1,33,"""(RRCC)Yap!  Yap, yap!""",,
250,26,31,0,1,1,"""I paid a hundred bucks for that mask!""",,
250,26,7,0,1,1,"""And I thought he was funny-looking before!""",,
250,27,0,0,1,99,(ARCC)Who knows what might happen if Gabriel uses that on the dolls?,,
250,27,7,0,1,99,"A variety of cloth dolls are arranged above the shelf, each impaled with a single silver pin.",,
250,27,9,0,1,99,,,
250,27,6,0,1,1,"""Some guy in New York would probably drop dead.""",,
250,27,8,0,1,99,Gabriel doesn't know enough Voodoo to 'operate' those dolls.,,
250,27,12,0,1,1,"""I don't think Voodoo dolls are my style.""",,
250,28,0,0,1,1,"""Does this mean anything to you?""",,
250,28,0,0,2,11,"""I don't know anything about that at all.""",,
250,28,10,4,1,1,"""Mind if I ask you a few questions?""",,
250,28,10,4,2,11,"""Ask what you want.  I'll answer what I want.""",,
250,28,10,5,1,1,"""Can I ask you just a few more questions?""",,
250,28,10,5,2,11,"""Whatever, man.""",,
250,28,43,0,1,1,"""(NRCC)Could you look at this bracelet mold, and tell me if you've seen anything like it before?""",,
250,28,43,0,2,11,"""No, man, I don't know nothin' about that.""",,
250,28,42,0,1,1,"""(NRCC)Could you look at this snake bracelet, and tell me if you've seen anything like it before?""",,
250,28,42,0,2,11,"""(NOT EVEN LOOKING AT BRACELET)Nope.  Never seen nothin' like that.""",,
250,28,32,0,1,1,"""I have a hundred dollars.  You still want to sell that crocodile mask?""",,
250,28,32,0,2,11,"""(RRCC. EXCITED)That's a hundred dollars, sure enough!  The mask, it's yours, Sir.""",,
250,28,32,0,3,11,"""Here you go.  Careful it don't bite you, now.""",,
250,28,32,0,4,1,"""Yeah.  Thanks.""",,
250,28,32,0,5,11,"""Don't you go forgettin' your lagniappe--a free bottle of Master Gamblin' Oil.""",,
250,28,32,0,6,1,"""The sign said I could get Lady Luck Oil instead.""",,
250,28,32,0,7,11,"""Well, I wasn't thinkin' a man as young as you would be needin' that kind of remedying, but if you's havin' problems with your....""",,
250,28,32,0,8,1,"""Uh, that's all right.  Believe me, I don't need it.  I'll just stick with this.  Thanks anyway.""",,
250,28,32,0,9,11,"""(AMUSED)Heh, heh, heh.  'Course it ain't none of my business if you DO need it.""",,
250,28,32,0,10,1,"""I DON'T NEED IT!""",,
250,28,32,0,11,11,"""(ISN'T BUYING IT)'Course you don't.""",,
250,28,31,0,1,1,"""About that crocodile mask....""",,
250,28,31,0,2,11,"""We don't give no refunds on head gear.""",,
250,28,22,0,1,1,"""Do you know anything about snake scales?""",,
250,28,22,0,2,11,"""I got some snake root and snake powder, but I order 'em wholesale.   I don't handle snakes.  I don't like 'em at all.""",,
250,28,46,0,1,1,"""You know that Master Gamblin' Oil you gave me?""",,
250,28,46,0,2,11,"""(SOUNDING OFFENDED)We don't give refunds on the lagniappes, Sir.""",,
250,28,19,0,1,1,"""Does any of this look familiar to you?""",,
250,28,19,0,2,11,"""No, Sir, I never saw anything like that before.  Looks like a foreign language.""",,
250,28,20,0,1,1,,,
250,28,23,0,1,1,"""Do you recognize this pattern?""",,
250,28,23,0,2,11,"""Don't look familiar at all, Sir.""",,
250,28,7,0,1,99,The proprietor doesn't look especially friendly.  His business probably doesn't depend on walk-ins.,,
250,28,33,0,1,1,"""Do you want this Lucky Dog?""",,
250,28,33,0,2,11,"""I never touch that stuff, man, and you shouldn't either.  Bad for your heart, I'm tellin' you.""",,
250,28,21,0,1,1,,,
250,28,9,0,1,99,,,
250,28,17,6,1,1,"""Would you mind taking a look at this photograph?""",,
250,28,17,6,2,11,"""Cabrit sans cor'!""",,
250,28,17,6,3,1,"""Cabrit sans cor?  What does that mean?""",,
250,28,17,6,4,11,"""Nothing.  I didn't say anything like that.  You heard me wrong, man.""",,
250,28,17,6,5,1,"""Can you tell me anything about these murders?  Does any of this Voodoo stuff around the body look familiar to you?""",,
250,28,17,6,6,11,"""Don't you come in here askin' me about this stuff, you hear?  Twenty years I run a respectable curio shop in the French Quarter.""",,
250,28,17,6,7,11,"""That don't mean I know about dead bodies and all this...this....  Forget it, man!""",,
250,28,17,7,1,1,"""(NRCC)Look at the Voodoo paraphernalia around the body in the photograph.  Are you sure you can't tell me anything about it?""",,
250,28,17,7,2,11,"""No!  I don't know anything about it.  Nothin'!""",,
250,28,26,0,1,1,,,
250,28,41,0,1,1,,,
250,28,6,0,1,99,,,
250,28,8,0,1,99,,,
250,28,49,0,1,99,Willy Walker might not like the idea of Gabriel trying to track down one of his customers.,,
250,28,12,0,1,99,(GK-AM2)The Voodoo shop owner would not appreciate being manipulated that way.,,
250,28,48,0,1,1,,,
250,28,24,0,1,1,,,
250,28,11,19,1,1,"""(RRCC. SLIGHTLY SUSPICIOUS)Anything new?""",,
250,28,11,19,2,11,"""(RRCC. WORRIED)These are black days, M'sieu'.  Somethin' in the air.  Black days.""",,
250,28,11,8,1,1,"""Hi there.  Is this your store?""",,
250,28,11,8,2,11,"""This is the Dixieland Drug Store, and I own it, me.  Name's Walker.  Willy Walker.""",,
250,28,11,9,1,1,"""(NRCC)So this is a Voodoo store, huh?""",,
250,28,11,9,2,11,"""Voodoo?  No, man.  This is a curio shop.  The things you see here are from local folklore.  None of it's real, I tell you for sure.""",,
250,28,11,10,1,1,"""What about all these 'magic' oils and powders you're selling?  Aren't they a part of Voodoo?""",,
250,28,11,10,2,11,"""Read the label, man.  'We make no claims.  Sold as a curio only.'  It means what it says, non?  These are novelties, not Voodoo.""",,
250,28,11,11,1,1,"""So do you get many tourists in here?""",,
250,28,11,11,2,11,"""Oui, all the time.  They want to buy a bottle of Money Drawing Oil or a Ouanga bag to take home with them.""",,
250,28,11,12,1,1,"""How's business?""",,
250,28,11,12,2,11,"""'Bout like always.""",,
250,28,11,13,1,1,"""Nice weather we're having.""",,
250,28,11,13,2,11,"""Don't bother me--can't you see I'm busy?  St. John's Eve is coming, and I gotta be ready.""",,
250,28,11,14,1,1,"""Have you always lived in New Orleans?""",,
250,28,11,14,2,11,"""My Papa and his Papa and his Papa all the way back to the days of Marie Laveau, we've been living here.""",,
250,28,11,15,1,1,"""So does any of this stuff actually work?""",,
250,28,11,15,2,11,"""Are you crazy, man?  These are just curios--novelties for the tourists.""",,
250,28,11,16,1,1,"""I'm a businessman, too.  I own a book store here in the French Quarter.""
",,
250,28,11,16,2,11,"""I don't really care, me.  I got a store to run.""",,
250,28,30,0,1,1,"""Does this snake pattern look familiar to you at all?  Have you noticed it on any of your customers, like as a tattoo?""",,
250,28,30,0,2,11,"""No.  Can't say as I have, me.  Marine Corps, is it?""",,
250,28,30,0,3,1,"""Yeah.  Could be.  Thanks.""",,
250,28,51,0,1,1,,,
250,28,16,0,1,1,,,
250,28,40,0,1,1,"""Do you know anything about these crosses?  I think they're some kind of code.""",,
250,28,40,0,2,11,"""Looks like a lot of hen tracks to me, man.""",,
250,28,59,0,1,1,,,
260,0,0,11,1,99,There's no time for that now!,,
260,19,0,0,1,99,Gabriel doesn't want to disturb the displays.,,
260,19,7,0,1,99,"The back wall displays various Voodoo items, such as....",,
260,19,7,39,1,99,,,
260,19,7,39,2,99,An artist's rendering of the Voodoo dances in Congo Square in the early 1800's.,,
260,19,7,40,1,99,,,
260,19,7,40,2,99,An anatomically-correct Voodoo doll with pins strategically placed.,,
260,19,7,40,3,1,"""Now why does that remind me of Grace?""",,
260,19,7,41,1,99,,,
260,19,7,41,2,99,A feathered African mask.,,
260,19,7,42,1,99,,,
260,19,7,42,2,99,A poster advertising a Voodoo tour of the city--winters only.,,
260,19,7,43,1,99,,,
260,19,7,43,2,99,A gaudy shell necklace.,,
260,19,7,44,1,99,,,
260,19,7,44,2,99,A bandanna that was once worn by a Voodoo queen.,,
260,19,7,44,3,1,"""Nice blood stains.""",,
260,19,9,0,1,1,"""They might not like it if I moved the displays.""",,
260,19,6,0,1,99,That display doesn't open.,,
260,19,8,0,1,99,That display doesn't have any mechanical function.,,
260,19,12,0,1,99,"Even if that were for sale, Gabriel couldn't afford it.",,
260,18,7,0,1,99,A balcony surrounds the room on the second level.  It's closed to the public.,,
260,18,13,0,1,99,The balcony is closed to the public.,,
260,5,0,0,1,99,,,
260,5,7,0,1,99,Flickering candles lend an appropriately spooky atmosphere to the museum.,,
260,5,9,0,1,1,,,
260,5,6,0,1,99,,,
260,5,8,0,1,99,,,
260,5,12,0,1,99,,,
260,3,0,0,1,99,,,
260,3,7,0,1,99,"An authentic-looking pole marks the center of the room.  Authentic WHAT, Gabriel isn't sure.",,
260,3,7,3,1,99,"According to Hartridge, that pole in the center of the room is called a poteau-mitan.",,
260,3,9,0,1,99,The pole is solidly connected to the floor.,,
260,3,6,0,1,1,"""I don't think the pole opens.""",,
260,3,8,0,1,99,,,
260,3,12,0,1,99,,,
260,10,0,0,1,99,There's no reason to put that in the small coffin.,,
260,10,10,0,1,1,,,
260,10,7,0,1,99,"On the table is a small coffin--so small, in fact, that it would only fit an infant.",,
260,10,7,0,2,1,"""(DRYLY)Charming.""",,
260,10,7,3,1,99,"Professor Hartridge said that in Voudoun, a small ritual coffin is called a sekey madoulé.",,
260,10,9,0,1,99,,,
260,10,6,15,1,1,"""(TO HIMSELF.  INTRIGUED)This coffin is so small.  Interesting....""",,
260,10,6,15,2,24,"""(SINCERE)Cute, isn't it?""",,
260,10,6,15,3,1,"""(SARCASTIC)Adorable.  Do you know anything about it?""",,
260,10,6,15,4,24,"""'Fraid not.""",,
260,10,6,13,1,1,"""(HE FINDS IT CURIOUS)This coffin is so small.""",,
260,10,6,13,2,25,"""How observant of you, Mr. Knight.""",,
260,10,6,13,3,1,"""Is it for dolls or something?""",,
260,10,6,13,4,25,"""It symbolizes the afterlife.  It is purely decorative, I assure you.""",,
260,10,6,13,5,1,"""Huh.  Imagine that.""",,
260,10,6,14,1,1,"""This is a sekey madoulé, isn't it?  A small ritual coffin?""",,
260,10,6,14,2,25,"""(TIGHT.  HE'S LYING)I am not familiar with that terminology.""",,
260,10,6,14,3,1,"""(SLIGHTLY DISBELIEVING)Really?  I find that odd.""",,
260,10,6,14,4,25,"""(DEFENSIVE, ANGRY)You may find it odd if you wish, Mr. Knight.""",,
260,10,6,14,5,47,!!!Blank msg,,
260,10,6,16,1,99,The little coffin is empty.,,
260,10,6,17,1,99,Opening the coffin again might call attention to the signal device.,,
260,10,8,0,1,1,"""I'm close enough to 'using' a coffin as it is.""",,
260,10,12,0,1,99,,,
260,10,60,19,1,99,,,
260,10,60,19,2,99,(RRCC. SKIPPED. EXCITED)Now if only they take the coffin to the ritual!,,
260,10,60,58,1,99,"(GK-AM2)One signal device is plenty to track the small coffin.  Besides, Gabriel might need the second one for something else later.",,
260,10,60,18,1,99,"(RRCC. SKIPPED. SLY, HUSHED)Gabriel slips the signal device into the sekey madoulé.",,
260,10,60,18,2,25,"""Can I assist you, Mr. Knight?""",,
260,10,60,18,3,1,"""Hmmm?  No.  Just looking.""",,
260,10,11,0,1,1,"""Forget it!  Knowing my luck lately, it'd talk back.""",,
260,13,7,0,1,99,A counter at the back displays brochures and a donations basket.,,
260,17,0,0,1,99,They probably wouldn't appreciate finding that in the donations basket.,,
260,17,32,0,1,1,"""Like bloody hell.""",,
260,17,7,0,1,99,"It's a basket for donations to the ""free"" museum.",,
260,17,9,0,1,99,"Unless Gabriel has something to contribute, he should leave the donations basket alone.",,
260,17,6,0,1,99,,,
260,17,8,0,1,99,,,
260,17,12,0,1,1,"""I don't need money THAT badly.""",,
260,17,12,0,2,1,"""Besides.  It's empty.""",,
260,8,0,0,1,99,,,
260,8,7,0,1,99,"Large, elaborate drums occupy a corner of the museum.",,
260,8,9,0,1,99,,,
260,8,6,0,1,99,The drums don't open or close.,,
260,8,8,20,1,25,"""Please.  Do not touch the drums.  They are authentic.""",,
260,8,8,20,2,1,"""Authentic what?""",,
260,8,8,20,3,25,"""DRUMS.  Do not touch them.""",,
260,8,8,21,1,24,"""Please don't touch those drums, Mister!""",,
260,8,12,0,1,99,,,
260,8,60,0,1,99,The signal device can't be concealed there.,,
260,25,0,0,1,1,,,
260,25,0,0,2,25,"""I cannot say that it does.""",,
260,25,0,0,3,47,!!!Blank msg,,
260,25,10,22,1,1,"""Could I ask you some questions?""",,
260,25,10,22,2,25,"""(SMILING, TOO-SMOOTH VOICE)That is why I am here.""",,
260,25,10,23,1,1,"""Could I ask you some more questions?""",,
260,25,10,23,2,25,"""(SMILING, TOO-SMOOTH VOICE)Of course.  I also find our dialogue stimulating.""",,
260,25,42,0,1,1,,,
260,25,42,0,2,25,"""(TIGHT, UPSET)No.""",,
260,25,42,0,3,47,!!!Blank msg,,
260,25,32,0,1,1,,,
260,25,32,0,2,25,"""Not unless you care to donate it to the museum.""",,
260,25,31,0,1,1,"""What do you think of my crocodile mask?""",,
260,25,31,0,2,25,"""(DISTRACTED)Hmmm.  Nice.""",,
260,25,22,0,1,99,Why would Dr. John be interested in that scale?,,
260,25,46,0,1,1,,,
260,25,46,0,2,25,"""It looks like a simple Hoodoo potion to me.  Such things are easy to obtain in the French Quarter.""",,
260,25,19,0,1,99,Hartridge died getting that information.  Gabriel doesn't want to endanger anyone else.,,
260,25,20,0,1,99,Perhaps Gabriel should learn more about the scale before showing it to anyone.,,
260,25,23,0,1,1,"""Do these marks look familiar?""",,
260,25,23,0,2,25,"""They look like the scribbling of a child to me.""",,
260,25,23,0,3,1,"""Okay.  Thanks.""",,
260,25,7,0,1,99,"Dr. John is a huge man.  If his manner weren't so pleasant, he'd be intimidating.",,
260,25,21,0,1,99,Dr. John is unlikely to be interested in that snake skin.,,
260,25,9,0,1,99,"Given the man's size, that doesn't seem advisable.",,
260,25,17,24,1,1,"""Could you look at this and tell me if you recognize anything about the ritual?""",,
260,25,17,24,2,25,"""(FAKING GREAT OFFENSE)Mmmm!  This is truly offensive!  This is from one of those recent killings, is it not?""",,
260,25,17,24,3,1,"""Well, actually....""",,
260,25,17,24,4,25,"""But the police already know that this so-called 'Voodoo ritual' is fake!  Voodoo is a respectable religion.  This kind of thing has nothing to do with Voodoo in this city!""",,
260,25,17,24,5,1,"""Fine, let's say that's true.  Are you sure there's nothing about the items in this photo....""",,
260,25,17,24,6,25,"""There is NOTHING about this...sickness that I would identify as Voodoo.  Nothing!""",,
260,25,17,24,7,1,"""Thanks for looking, then.""",,
260,25,17,25,1,1,"""Are you sure you don't recognize anything about the ritual in this photo?""",,
260,25,17,25,2,25,"""I told you, SIR, that has nothing to do with Voodoo.""",,
260,25,17,25,3,1,"""Right.  Sorry.""",,
260,25,26,0,1,99,Would that really be a good idea?,,
260,25,41,0,1,1,"""Does this newspaper clipping mean anything to you?""",,
260,25,41,0,2,25,"""(DRY, TIGHT)It looks like ancient history to me.""",,
260,25,41,0,3,1,"""I suppose.  Thanks.""",,
260,25,6,0,1,99,,,
260,25,8,0,1,99,,,
260,25,12,0,1,99,,,
260,25,48,0,1,1,,,
260,25,24,0,1,1,,,
260,25,60,0,1,99,Why would Gabriel want to give Dr. John the signal device?,,
260,25,11,28,1,1,"""So how is the museum business?""",,
260,25,11,28,2,25,"""Those who truly seek understanding are few, Mr. Knight, but even one can be an audience.""",,
260,25,11,28,3,1,"""Yup.  Sounds about like MY shop.""",,
260,25,11,29,1,1,"""So where do you pick up all this stuff?""",,
260,25,11,29,2,25,"""Oh, here and there.  We accept donations of any pertinent items.""",,
260,25,11,30,1,1,"""Do you ever get any wackos in here?""",,
260,25,11,30,2,25,"""You mean besides yourself?""",,
260,25,11,30,3,1,"""(THINKS DR JOHN IS JOKING)Hah!  Yeah, besides me!""",,
