חדר,שם,פועל,תנאי,רצף,דובר,מקור,תרגום,הערות
600,34,2,6,5,49,(TO SELF) She thinks I'm cute! She thinks I'm cute!,,
600,34,2,7,1,49,"How's school, Penelope?",,
600,34,2,7,2,56,"Oh, how I love filling those impressionable young minds with knowledge, their eager faces turned upward in the quest to learn. It's so satisfying!",,
600,34,2,8,1,49,"I was wondering if you were going to go to the Rotary Club luncheon next week, and if so, if you had anybody else to go with.",,
600,34,2,8,2,56,"Forgive me, Frederick, I do so hate to be short with you, but I DO need this prescription... otherwise I'd love to stay and chat. Please don't think me impertinent!",,
600,34,2,8,3,49,"Not at all, it's my fault for prattling on so. I'll get right to it.",,
600,34,2,34,1,49,I really can't wait to get my ha...,,
600,34,2,34,2,56,"Frederick, |c2|please!|c| I need to get back to school as soon as possible!",,
600,34,2,34,3,49,"Of course, of course, of course. Right away, Penelope.",,
600,34,4,0,1,56,"Please, Frederick! Not in public!  And not in broad daylight! And never, ever before our nineteenth date!",,
600,34,6,0,1,56,"I'm sorry, Frederick, I'm only interested in picking up my prescription just now. I'll be happy to look at your toys any other time!",,
600,34,10,0,1,56,"Yes, Frederick, it's my prescription. Do you think you could fill it for me?",,
600,34,10,0,2,49,"If I'm any sort of a pharmacist, I should be able to. I'm not sure what's taking me so long.",,
600,35,0,2,1,53,"Good day, Freddy... Freddy Pharkas!",,
600,35,0,3,1,53,"That's better, Freddy Pharkas.",,
600,35,0,3,2,49,"That'll be 22 cents, Miss Back.",,
600,35,0,3,3,53,"Put it on my tab, I don't have it with me right now.",,
600,35,0,9,1,49,"Well, g'day to you, Ms. Back! What can I do for you today?",,
600,35,0,9,2,53,"Well, Freddy Pharkas, Doc Gillespie, that no-good, gin-soaked sodden ol' lush, wrote me this damn prescription that'll probably cost me an arm and a leg. Here. Take this prescription, the rotgut from that old wino doctor is making my new ensemble stink to high heaven.",,
600,35,0,14,1,53,Mr. Pharkas!,,
600,35,0,14,2,49,"Yes, Helen?",,
600,35,0,14,3,53,"I accidentally gave a bit of this so-called ""medicine"" to one of my pets. AND IT DIED! Obviously, this is not fit for consumption. Now take back my prescription and get it RIGHT this time. Or you'll feel the wrath of my handbag!",,
600,35,0,14,4,49,"I'm so sorry, Ms. Back. I'll take another stab at it, and I'll remove the charge from your tab until I get it right.",,
600,35,0,14,5,53,Humph!,,
600,35,0,33,1,53,Frederick Pharkas!,,
600,35,0,33,2,49,"Yes, Mom? What can I do for you now?",,
600,35,0,33,3,53,Are you trying to pull the sheep over my eyes?,,
600,35,0,33,4,49,Huh?,,
600,35,0,33,5,53,"This prescription! Oh, the medication seems just fine, but the quantity is wrong. I want exactly how much is prescribed, no more, no less. Is that understood?",,
600,35,0,33,6,49,"Jeepers, I'm sorry, Mom. I'll do it right this time, just you wait and see.",,
600,35,0,33,7,53,See that you do! And don't you dare charge me for this until you get it RIGHT!,,
600,35,0,33,8,49,"I won't, I won't, consider it stricken from your tab.",,
600,35,1,0,1,99,"This is Helen Back, proprietor of Mom's Cafe.",,
600,35,1,0,2,49,"To get good food in Coarsegold, you have to go to Helen Back!",,
600,35,2,0,1,49,"So, how's the restaurant business?",,
600,35,2,0,2,53,Heh. Don't ask.,,
600,35,2,0,3,49,"Okay, sorry.",,
600,35,2,0,4,53,"I swear my delicate constitution ain't up to the heat and flies this year. Hop Singh's spendin' more time swattin' flies than he is in the kitchen, he hardly has time to wash his hands. 'Course we ain't gettin' nuthin' delivered on time anymore 'cuz of the train; we gotta get our produce by Pony Express, and it ain't too pretty oncet gets here.",,
600,35,2,0,5,49,"""Pony Express: When It Positively, Absolutely Has to Be There By The Industrial Revolution.""",,
600,35,2,0,6,53,"But I don't wanna complain. Just get my prescription filled, will you?  There's a lad.",,
600,35,4,0,1,53,"Hands off, buster. What do I look like, one of the Madame's girls? I'm a respectable woman! I run Mom's Cafe! I've got children your age, though of course you wouldn't know it to look at me! I'M SOMEONE'S MOTHER, for corn sake! So show me some RESPECT and just KEEP your HANDS to yourSELF! Now fill my prescription or I'll break your fingers.",,
600,35,6,0,1,53,Does that look anything like my prescription?,,
600,35,6,0,2,49,"No, but...",,
600,35,6,0,3,53,"Well, that's what I'm here for, and I'm not interesting in being sold something else!",,
600,35,9,0,1,53,That's not mine. Now get back to my prescription.,,
600,35,12,0,1,53,Certainly you don't expect ME to fill this prescription!,,
600,36,0,2,1,47,"Freddy, honey! Just slide that handsome pharmacist butt on over here, I got something I need from ya.",,
600,36,0,3,1,47,"Thank you, Freddy dear!",,
600,36,0,3,2,49,"That's gonna be 22 cents, Sadie, but for you, I'll make it 19.",,
600,36,0,3,3,47,"Whaddaya say we just sorta ""take it out in trade,"" Freddy? I'm a mite short this week.",,
600,36,0,3,4,49,Well...,,
600,36,0,3,5,47,"Thank you, Freddy, you're a lambikins. Catch you tonight, maybe? Ta-ta!",,
600,36,0,9,1,49,"Morning, Sadie. What've you got?",,
600,36,0,9,2,47,"I gotta prescription here I need filled... sumpin' that'll increase my womanly powers, iffn you know whut I mean. Be a dear and fill it for me right away, won't you? I simply can't wait to try it out.",,
600,36,0,9,3,49,"Your wish is my command, Madame!",,
600,36,0,9,4,99,You take the prescription from the Madame. What a busy morning! You haven't had to fill this many prescriptions since Custer's troops stayed at the Dirty Sheets Hotel.,,
600,36,0,14,1,47,"Oh, Freddy!",,
600,36,0,14,2,49,Sadie! Back so soon?,,
600,36,0,14,3,47,"I hate to say this, but one of the girls tried a swig of this. Now I'm down one girl! I'll have to send out to St. Louis for another! Would you mind very much looking at this and seeing what's up, honey?",,
600,36,0,14,4,49,"Hmmm, very strange. OK, I'll give it another try. Dunno what went wrong...",,
600,36,0,31,1,47,"Freddy, sweetums?",,
600,36,0,31,2,49,Sadie! I wasn't expecting to see you again so soon!,,
600,36,0,31,3,47,"I hate to tell you, but one of the girls tried a smidge of this, just for fun. Now she's got a goatee. Can you figure out why this stuff seems to |c0|decrease|c| womanliness rather than |c0|increase|c| it?",,
600,36,0,31,4,49,"That's a tough one. I'll do what I can, though. Hmmmmm.",,
600,36,0,31,5,99,You reclaim the prescription from Mme. Ovaree.,,
600,36,1,0,1,99,"It's Madame Sadie Ovaree, proprietor of Ye Olde 'Orehouse, and your closest friend and confidant. In fact, she knows EVERYTHING about you!",,
600,36,2,0,1,49,"How's business, Sadie?",,
600,36,2,0,2,47,"Oh, it has its ins-and-outs! (CHUCKLES) Oh, my, I do make a good funny now and then, don't I?",,
600,36,2,0,3,49,"Yes, Sadie, you sure do.",,
600,36,4,0,1,47,"Now now, Freddy Pharkas! Normally I'd love to oblige, but I'm off-duty right now. Feel free to drop by tonight, though!",,
600,36,6,0,1,47,"Freddy, darlin', you know I just LOVE to see your stuff, but let's stick to business for the moment, shall we?",,
600,36,14,0,1,47,Why don't you keep it 'til you're finished with it?,,
600,37,0,29,1,99,"Srini's on the other side of the counter. So be polite if you want to do that, and join him.",,
600,37,1,0,1,99,"Your faithful Indian companion, Srini, is hard at work preparing your store for its grand reopening... someday soon, you hope.",,
600,37,2,5,1,49,"Shall we go do some target practice, Srini? I'm all set, I think.",,
600,37,2,5,2,40,"Looks like you are ready to begin commencing the start of our target practice outing, Freddy. Please to meet me forthwith nearby to the cemetery, where I have scoped out a location of perfection!",,
600,37,2,15,1,49,Srini!,,
600,37,2,15,2,40,Dude!,,
600,37,2,15,3,49,Everything going OK in here?,,
600,37,2,15,4,40,What is it looking like? I am having everything under control. You have merely to go be a hero and I will continue holding up the fort.,,
600,37,2,15,5,49,Thanks!,,
600,37,2,16,1,49,"Srini, are you going to help me put out the fire, or what?",,
600,37,2,16,2,40,There is much stock work yet to be done.,,
600,37,2,16,3,49,It's midnight.,,
600,37,2,16,4,40,I am still on Pakistani time.,,
600,37,2,16,5,49,That's a pretty poor excuse for not helping me put out the fire!,,
600,37,2,16,6,40,I have many other excuses ready if you do not like that one.,,
600,37,2,16,7,49,"Never mind, I'll do it myself.",,
600,37,2,17,1,49,"The fire's out, but I don't feel like sleeping.",,
600,37,2,17,2,40,"Yes, too much excitement for Freddy. You will be overtired tomorrow morning.",,
600,37,2,17,3,49,I hate it when that happens.,,
600,37,2,17,4,40,Try to relax and reduce stress. Visit friends.,,
600,37,2,17,5,49,It's midnight! What kind of friends can I visit this time of night?,,
600,37,2,17,6,40,Indeed that is a question you have well asked.,,
600,37,2,18,1,49,"Srini, I think I'm ready to get dressed.",,
600,37,2,18,2,40,Very good then! You start to dress and I will assist you in shortest order.,,
600,37,2,19,1,49,"Srini, I'd like to get into my cowboy outfit now.",,
600,37,2,19,2,40,I do not think you are ready! You are mostly missing some stylish cowboy-style footwear.,,
600,37,2,19,3,49,Dang!,,
600,37,2,20,1,49,"Srini! Hey, I've got my complete disguise!",,
600,37,2,20,2,40,"Not hardly so, Freddy Pharkas!",,
600,37,2,20,3,49,Why the hell not?,,
600,37,2,20,4,40,"You are desiring of being a gunslinger, but you are not having any guns!  Where have you forgotten them?",,
600,37,2,20,5,49,Oh. Whoops. Be right back.,,
600,37,2,22,1,49,"Hey, Srini! Let's get me dressed up, I'm ready to get into disguise.",,
600,37,2,22,2,40,"No may do, Freddy Pharkas!",,
600,37,2,22,3,49,What? Why not?,,
600,37,2,22,4,40,You still lack for a way to disguise the mostly-missing right ear.,,
600,37,2,23,1,49,"Srini! Let's get me into outfit, I'm ready to start blowing away some varmint butt!",,
600,37,2,23,2,40,Not so fastly! Where have you got dissimilar duds? You cannot be a gunslinger with pharmacy owner clothing.,,
600,37,2,23,3,49,Doggone it!,,
600,37,2,24,1,49,"Srini, I've got everything I need... silver ear, pistols, clothes, and boots.  Let's get me dressed!",,
600,37,2,24,2,40,"Not yet, not yet!",,
600,37,2,24,3,49,What in tarnation are we waiting for?,,
600,37,2,24,4,40,You will want to wear something lucky. Have you any such thing?,,
600,37,2,24,5,49,"Not on me. Hmmmm. Doggone you anyway, Srini!",,
600,37,2,25,1,49,"Srini, there's trouble down at the Saloon. The whole town's losing their deeds and cash to some slick riverboat gambler-type. He MUST be cheating, but danged if I can figure out how!",,
600,37,2,25,2,40,"Freddy Pharkas, Freddy Pharkas! You must catch such a gambler red-handed. It will be the only way to prove such an accusation!",,
600,37,2,25,3,49,"Durn it, I wish I knew how.",,
600,37,2,25,4,40,Many things are durned in these days of trouble.,,
600,37,2,26,1,49,"It's crazy out there, Srini! A whole buncha rowdy cowhands are busting up Main Street. I almost didn't make it back alive!",,
600,37,2,26,2,40,"Yes, I have been hearing their obnoxiousness. You are outgunned, Freddy Pharkas!",,
600,37,2,26,3,49,How do you propose I should deal with them?,,
600,37,2,26,4,40,I find humor a way to defuse hot tempers. But I am a humble pharmacist's assistant. Perhaps I am looking at the situation from too far away.,,
600,37,2,27,1,49,"Srini, let's go practice target-shooting.",,
600,37,2,27,2,40,"That is a good leisure-time activity for us to do, yes all right! But how are we even to begin without such that until you locate some sort of shooting mechanism, I must wonder?",,
600,37,2,27,3,49,"Oh, details, details. Harumph.",,
600,37,2,28,1,49,"Srini, let's go practice my target shooting.",,
600,37,2,28,2,40,"Freddy, you have come up with a surprise! But you are needing ammunition before we can commence to start beginning such an undertaking.",,
600,37,2,29,1,99,Don't shout at Srini from behind the counter. Walk over and talk to him like a human being! Were you born in a barn?,,
600,37,4,0,1,40,Oooooh! You are giving me a tickles!,,
600,37,9,0,1,40,,,
600,37,23,0,1,40,,,
600,37,24,0,1,40,"You offer me an empty can? Ah, by doing so, you are offering me the clean air that fills this can! You are most generous! I give this can back to you with gladly thanks and best wishes for continued good health! Mazel tov!",,
600,37,25,0,1,40,"In my country, we have struggled for years to learn to do without the need for ice picks.",,
600,37,26,0,1,40,"I am loving your charcoal, Freddy Pharkas! It is most crumbly and clean-smelling!",,
600,37,26,0,2,49,"Thank you, Srini!",,
600,37,27,0,1,40,I have no use for the strap of leather. Perhaps you should save it for an emergency that requires leather in some way.,,
600,37,27,0,2,49,What would I do without you?,,
600,37,28,0,1,40,I do not wish it. Please to use it by yourself.,,
600,37,29,0,1,40,"Do not give that to me, Freddy Pharkas! You are the dispensing pharmacist in these parts!",,
600,37,30,0,1,40,"(DR SEUSS STYLE) I do not eat beef, snails, or ham. I do not eat them, Fred I am.",,
600,37,34,0,1,40,Perhaps you may put these to good use soon!,,
600,37,35,0,1,40,You are a most fortunate individual to be holding keys. I struggle much of my life to find keys.,,
600,37,35,0,2,49,"Srini, my boy, you just have to know where to click.",,
600,37,35,0,3,40,You do? Humph and humph! I have never thought of this!,,
600,37,36,0,1,40,The ladder that saved my life! I remember it finely!,,
600,37,37,0,1,40,You have a rope! What can happen next?,,
600,37,37,0,2,49,What do you mean?,,
600,37,37,0,3,40,"Do not ever mind, it was a rhetorical answer!",,
600,37,38,0,1,40,"Hey there, some buckaroo! With that lasso, you are looking very cowboy-style!",,
600,37,39,0,1,40,,,
600,37,40,0,1,40,A metallic canister of some substance! That is certainly high-tech for the 1800s! Are you sure it is not an anachronism?,,
600,37,40,0,2,49,Not really.,,
600,37,40,0,3,40,Well then! I do not know what more to add!,,
600,37,41,0,1,40,"Ah, yes, the shipment of baking soda. It was delivered while you were out.",,
600,37,41,0,2,49,It's a little much.,,
600,37,41,0,3,40,I am being told so now by you!,,
600,37,42,0,1,40,Are these for keepsies?,,
600,37,42,0,2,49,Um... I was just showing them to you.,,
600,37,42,0,3,40,Then I do not want them. Your American women are too skinny as it is.,,
600,37,43,0,1,40,"Ah, wax, a most remarkable substance. You are truly fortunate to possess some.",,
600,37,44,0,1,40,"Do not threaten me, Freddy Pharkas! I am working out as well as I am!",,
600,37,45,0,1,40,,,
600,37,46,0,1,40,,,
600,37,47,0,1,99,You aim the pistol at Srini... and FIRE!,,
600,37,47,0,2,40,I am dodging too fast for you to see. That is the way of my people.,,
600,37,48,0,1,40,"Ah, apple pie. I look at it and can think only of the screams of thousands of apples dying for your pie. I do not understand how a thinking person can eat of it. But I love us for our differences.",,
600,37,49,0,1,40,I prefer Golden Shower Herbal Tea. I like mine tepid... with a twist!,,
600,37,50,0,1,40,"Ooh, you keep that now, Freddy Pharkas. You can be using it to ensure guns are clean enough to use with impunity.",,
600,37,51,0,1,40,"They appear as though to be most effective, they are having to be propelled with much force from a firing chamber!",,
600,37,51,0,2,99,"Translation: you need a GUN, Einstein!",,
600,37,52,0,1,40,Oh! You have clay! Now you are really the person I thought you were!,,
600,37,53,0,1,40,You have taken it for some reason. I am not needing it back. I am no Indian-giver. Please keep it until you find a use for it.,,
600,37,54,0,1,40,"Ah, I see you are doing lost-wax casting! You are truly a guy!",,
600,37,55,0,1,40,That is a most handsome and clever use of my medallion! Now all you need is other things for your disguise.,,
600,37,55,0,2,49,What else do I need?,,
600,37,55,0,3,40,"I believe you should have something different than your current shoes, something other than your current clothes, the pistols you used during the practicing you recently completed, and something for good luck! Then wear your ear, and I will know you are ready to be all dressed up like a big cowboy!",,
600,37,56,0,1,40,"You keep those, Freddy Pharkas! They can help make you look like a real Western Hero!",,
600,37,57,0,1,40,"Ah, yes! It will be ready on Tuesday! Hee hee hee! I have made a funny. Excuse my jocularity. I do not know whence this piece of paper comes.",,
600,37,58,0,1,40,"Yes, they are truly boots worthy of a Western Hero. May you have an opportunity to wear them with pridefulness.",,
600,37,59,0,1,40,"I do not recognize it, but it is a handsome addition to any wardrobe.",,
600,37,62,0,1,40,This is your personal mail. I am not reading it now or ever!,,
600,37,63,0,1,40,You are walking around with a shovel! Surely that is unusual.,,
600,37,63,0,2,49,I guess so.,,
600,37,63,0,3,40,That Freddy! I never know what to expect from you so far!,,
600,37,64,0,1,40,I do not wish to be left holding the bag. But you are a thoughtful employer for making the offer of such a rare and unusual substance to me.,,
600,37,65,0,1,40,I do not need a bag. All I need is all I have.,,
600,37,66,0,1,40,I am full up of that. But thanks to you anyway.,,
600,37,67,0,1,40,"It is looking better and better, more like an ear all the time! Freddy Pharkas, you are truly a Renaissance lost-wax caster!",,
600,37,68,0,1,40,"You are a lost-wax casting fool, Freddy Pharkas! Ways to go!",,
600,37,69,0,1,40,That appears most empty! Perhaps it needs to be filled with a substance that will make an impressive ear!,,
600,37,70,0,1,40,That is a most beautiful likeness! But it is of your left ear. You need one of your right ear.,,
600,37,70,0,2,49,WHAT?,,
600,37,70,0,3,40,"Ha ha, I am pulling down your legs! You have carved correctly!",,
600,37,71,0,1,40,,,
600,37,83,0,1,40,,,
600,38,0,0,1,49,"That's be 15 cents, Smithie. But I don't suppose you can pay me.",,
600,38,0,0,2,59,"Are yew sayin' I can't pay m'bills fair and square, Pharkas? Heh! Here, I'm a-gonna settle up tabs with you anyway, since I'm leavin' town. Here's whut I owes ya.",,
600,38,0,0,3,99,"Smithie pays you his tab. A whole $4.87! Holy moly, a windfall! YOU'RE RICH! (Well, kinda sorta.)",,
600,38,0,0,4,59,"And if yew takes my advice, yew'll get outta this town, Pharkas. Sheriff's closin' people up right and left. Sumpthin' stinks. An' I mean them horses, 'cuz they's fartin' up a storm! I'm tellin' ya, I wuz like to pass out. Sumbuddy musta put sumpin' in their feed! I don't know what, but I'll tell ya, don't go strikin' no matches out there!",,
600,38,0,0,5,59,"Good luck to ya, Pharkas. You wuz always one o' the gooduns.",,
600,38,0,0,6,49,"Good luck to you, Smithie. Your strong back and gruff-but-good-hearted demeanor will be sorely missed.",,
600,38,0,0,7,59,But you wuz a strange 'un!,,
600,39,0,0,1,58,"Fire inspection! I'm here to check out chur fire safety, per the new town regulations. Whoa! Lookee here! It'sa good thing I came. Pharkas, I'ma gonna havta shut this place up tighter than a pissant's scrotum.",,
600,39,0,0,2,49,"But, Sheriff! How could you? What's the charge? I haven't done anything wrong!",,
600,39,0,0,3,58,"Fire hazard, my boy; fire hazard! Why, this buildin's a terrible fire hazard, Pharkas! Looks tah me like this whole damn buildin's made outta wood!",,
600,39,0,0,4,49,"But, Sheriff! Every building in this town is constructed of wood!",,
600,39,0,0,5,58,"I dunno nuttin' 'bout that, son. Tough luck, Pharkas. From now on, just keep the front door locked.",,
600,39,0,0,6,49,"But what am I supposed to do, Sheriff? This is my livelihood.",,
600,39,0,0,7,58,"If'n I was yew, I'd talk to the bank. Ga'day!",,
600,40,1,0,1,99,"It's a silver medallion, recently awarded to Srini by the American Society of Salves, Holistic Ointments, Liniments and Emollients Salesmen. It was in honor of his impressive and yet oddly comforting display of Ol' Gampy's Fisherman Throat Gullet Descaler Lozenges.",,
600,40,4,0,1,99,You carefully remove the medallion from the wall.,,
600,40,4,0,2,49,Srini will never miss this.,,
600,40,4,0,3,40,Freddy Pharkas! What in an entirely unsatisfactory afterlife are you doing with my finely-earned silver medallion?,,
600,40,4,0,4,49,"It's going to a good cause, Srini. It's going to help make Coarsegold a safer, saner place to live.",,
600,40,4,0,5,40,"I am hoping so, Freddy, for all the sakes!",,
600,40,4,4,1,99,You can't reach the medallion from here. Perhaps you should set up some sort of pincers and mount it on a pivoting armature and get it that way. Or you might try walking over there before taking it.,,
600,41,1,0,1,99,"It's a tube of Preparation G, ""The Wells-Fargo Wagon Driver's Friend for Over Half a Decade.""",,
600,41,4,0,1,99,"You pick up a tube of Preparation G, in the handy 25 oz. ""Crabby Elephant"" size.",,
600,41,4,4,1,99,You can't reach the Preparation G from back here.,,
600,42,0,1,1,49,"Excuse me, Sadie, I've got to run out for a bit. Hang on, I'll be right back.",,
600,42,0,1,2,47,"Okay, Freddy, but hurry back.",,
600,42,0,11,1,49,"Penelope, I have to run out for just a minute or two. You'll wait for me, won't you?",,
600,42,0,11,2,56,"Forever, Frederick! But do hurry back, won't you?",,
600,42,0,12,1,49,"Helen, I've got to run out for a minute. I'll be right back, okay?",,
600,42,0,12,2,53,"Perhaps. Perhaps not. Perhaps I'll be here when you return. Perhaps I'll take my business to another pharmacy. We'll just have to find out, won't we?",,
600,42,0,13,1,49,"I'll be back in a minute, Smithie. Hang in there.",,
600,42,0,13,2,59,"You dang well better be, Pharkas! These piles is killin' me, dammit! I'm fixin' to nail someone to a wall unless I gets some RELIEF!",,
600,42,0,32,1,49,"Mind the store, won't you, Srini? I'm off to uphold justice and stuff.",,
600,42,0,32,2,40,Okee the dokee!,,
600,43,0,0,1,99,A short while later...,,
600,44,0,0,1,49,Srini! Who let you in?,,
600,44,0,0,2,40,"Your most gracious Native American, Running Gag, permitted me egress from the outside of the street. It was then that I allowed him to knock himself off for the remainder of the day, since we are still closed.",,
600,44,0,0,3,49,"That's fine, Srini. Look, I've reached a decision. My life is in danger. Hell, the whole town's in danger! I must take up gunslinging, and I'll need your help.",,
600,44,0,0,4,40,"Pardon this for being said, Freddy Pharkas, but you are a humble Pharmacist.  Shooting as perfectionally as a gunslinger is a skill requiring most years of tireless practice. You are ill-equipped. Perhaps you should make peace with your chosen deity and prepare to go to the great Pharmacy Counter in the sky.",,
600,44,0,0,5,49,"Srini, you'll have to trust me on this. I used to be a gunslinger before I took up Pharmacology. If I did it before, I can do it again. It shouldn't take long to brush up my skills. I've just gotta find my guns, and do a little practice shootin'.",,
600,44,0,0,6,40,"Very well, Freddy Pharkas. When you are prepared, meet me at the edge of town and together we shall practice what little must be left of your shooting skills, yes.",,
600,45,0,0,1,99,"You were just informed that your prescription-fillin' work was SHODDY.  You're not going to hand back the same bad prescription, are you? No, you're not.",,
600,46,0,1,1,49,"I'm back, Sadie. Sorry for the delay, I just had to check a few things out.",,
600,46,0,1,2,47,"Perfectly okay, Freddy, hon. I was just admiring the way you display your goods!",,
600,46,0,1,3,49,Look who's talking!,,
600,46,0,11,1,49,"I'm back, Penelope!",,
600,46,0,11,2,56,"I'm glad, Frederick. I was concerned. Is everything all right?",,
600,46,0,11,3,49,"Everything's fine, now that we're together again.",,
600,46,0,11,4,99,(Blecch! Acccck! Horrrrk!),,
600,46,0,12,1,49,"Sorry, I just had an errand to run.",,
600,46,0,12,2,53,"It's about time. Where the hell have you been? I've been worried sick. For all I knew, you were lying dead in a ditch somewhere.",,
600,46,0,12,3,49,"(Geez, no wonder they call her ""Mom!"")",,
600,46,0,13,1,49,"Hiya, Smithie! I'm back! Everything okay? ",,
600,46,0,13,2,59,"No, everything's NOT okay, Freddy! M'tushie feels like I sat on a branding iron! Gimmee my Preparation G! I |c2|need|c| my Preparation G, Pharkas!",,
600,46,0,13,3,49,"Okay, okay!",,
600,46,0,32,1,40,You return!,,
600,46,0,32,2,49,Yep.,,
600,46,0,32,3,40,It is good to look upon your eternally smiling countenance of face again!,,
600,46,0,32,4,49,"Yeah, yeah, I missed you, too.",,
600,47,1,0,1,99,"That Srini! What a guy! He's made a grand and yet peculiarly inviting display of ""Ol' Gampy's Fisherman Throat Gullet Descaler Lozenges."" He must have heard about that promotional contest being run by the American Society of Salves, Holistic Ointments, Liniments and Emollients Salesmen. (Think about it.)",,
600,47,4,0,1,99,Don't touch Srini's handiwork! You never know when one of the roving judges will stop by and check out the display!,,
600,48,0,0,1,49,Groovy!,,
600,48,2,0,1,99,(GHOULISH VOICE) I'll swallow your soul!,,
610,1,1,0,1,99,"This is the cozy little back room of your pharmacy, where you do your heavy thinking. In other words, you don't spend much time here!",,
610,1,2,0,1,99,"You open your mouth to say something to it, but words fail you.",,
610,1,4,0,1,99,"The pharmacy is falling apart as it is; don't pick at it, you'll just make it worse.",,
610,2,1,0,1,99,"That's your laboratory, where you concoct and bottle your formulas.",,
610,3,1,0,1,99,These stairs lead up to your tiny bedroom.,,
610,4,1,0,1,99,"It's a lamp. And a bodaciously ugly one, at that!",,
610,4,4,0,1,99,The lamp doesn't work. You make a mental note to change the filament. The last piece of cotton thread you used in the bulb only lasted about 45 minutes.,,
610,5,1,0,1,99,Some buxom lady's portrait. Notice how the painting seems to follow you around the room? And I don't mean her eyes!,,
610,5,4,0,1,99,"Don't move it, it's covering up the remains of a failed experiment in which you tried to cure the common cold by building up a resistance to mucus.",,
610,6,1,0,1,99,It's a picture of some nearby big rock.,,
610,6,4,0,1,99,"Don't move it, it's covering up the remains of a failed experiment in which you attempted to apply a tourniquet to a sucking chest wound.",,
610,7,1,0,1,99,"Your reference book shelf, complete with such top-ten medical reading as:",,
610,7,4,0,1,99,"The only book you'll need to finish this game is the Home Medical guide that came packed in the box. Oh, and perhaps a good 10-volume encyclopedia of Western folklore, if you happen to have one.",,
610,8,1,0,1,99,It's your hand-hooked rug. One of Madame's hookers handed it to you!,,
610,8,4,0,1,99,"You peek underneath the rug, but other than a trap door, you see nothing at all. You wisely decide to avoid investigating it until another day. Waitaminnit, a TRAP DOOR? Oh, that's just the way the floorboards are laid. Never mind, there's no trap door there.",,
610,9,1,0,1,99,"You keep a pitcher of water in a basin, so you can occasionally wash your face.",,
610,9,4,0,1,99,But you just washed your face last February!,,
610,10,1,0,1,99,"Why, it's your old roll-top desk. What happened to that roll you recently left on top of it? You've must've eaten it!",,
610,11,1,0,1,99,"You keep your anatomical models in here. But don't worry, you're not the only one in town with a few skeletons in your closet!",,
610,11,4,0,1,99,"You haven't been able to open this closet since you tested your new formula, Loony Glue, on it several years ago.",,
610,12,1,0,1,99,This old table is left over from your college days.,,
610,12,4,0,1,99,"Leave that table along until FREDDY PHARKAS, INFERIOR DECORATOR.",,
610,13,1,0,1,99,"This chair was left here by the previous owner of the pharmacy, Franklin Pharquat.",,
610,13,4,0,1,99,"You rarely use it. It's uncomfortable, unstable, and unattractive.",,
610,18,1,0,1,99,"It's an old letter, cobwebbed, yellowed and faded.",,
610,18,4,0,1,99,You take the letter out of the drawer.,,
610,19,0,0,1,49,"...so I've been thinking about hiring an assistant to help me around the store, clean up, y'know, the usual chores. Think you'd be interested?",,
610,19,0,0,2,40,"Oh, I would be highly gratuitous of your bending over to display me such a position! Would you be offering as well a form of payment?",,
610,19,0,0,3,49,I'll pay ya 10 cents a day and all the Rustler's Stove chocolates you kin eat.,,
610,19,0,0,4,40,That is an agreement!,,
610,19,0,0,5,49,"Excellent, uh... um... what was your name again?",,
610,19,0,0,6,40,"Srini Lalkaka Bagdnish, but you may call me Srini and I will be calling you Freddy, hokay? ",,
610,19,0,0,7,49,"Hokay. Now let's get cracking, Srini! I'd like you to go out there and create some nice displays for the skin lotions. We may be closed temporarily, but we'll be opening up sooner or later, and we've GOT to be ready!",,
610,19,0,0,8,40,"What it is, Freddy! I will be getting on that now!",,
610,20,1,0,1,99,,,
610,20,1,1,1,99,"Your desktop is closed and locked, just the way you normally keep it.",,
610,20,4,1,1,99,The desktop's locked. Damn this crude desktop interface!,,
610,20,9,0,1,99,That's the wrong key for the roll-top desk.,,
610,20,35,0,1,99,You can't lock or unlock the desk with THAT key!,,
610,20,45,2,1,99,You lock the desktop. You never know who's gonna sneak in here and try to get their hands in your drawers.,,
610,20,45,3,1,99,You unlock the desktop.,,
610,20,45,4,1,99,Been out in the sun too long? You can't lock the desk until you close it.,,
610,20,46,0,1,99,That key doesn't work in the desk.,,
610,21,1,0,1,99,It's an interesting drawer. You wonder if it's made any famous sketches!,,
610,21,1,4,1,99,As some of the ladies down at Madame's have told you: there isn't anything in those drawers worth looking at!,,
610,21,4,1,1,99,The drawer's locked.,,
610,21,45,2,1,99,You lock the drawer.,,
610,21,45,3,1,99,You unlock the desk drawer.,,
610,21,45,4,1,99,Funny thing about drawers. You can't lock them when they're wide open.,,
620,1,0,0,1,98,Bismuth Enterosalicyline,,
620,2,0,0,1,98,Potassium Cupri-tartate,,
620,3,0,0,1,98,Phenolsulphonphthalein,,
620,4,0,0,1,98,Furachlordone,,
620,13,0,5,1,99,You study Penelope's prescription and prepare to carefully fill it. You wouldn't want to make a mistake with HER medicine.,,
620,13,0,6,1,99,You study Helen Back's prescription and prepare to carefully fill it.,,
620,13,0,7,1,99,"As you study Madame Ovaree's prescription, you realize you cannot read it. The writing looks so blurry.",,
620,13,0,8,1,99,You were so clever to use Doc's whisky glass to read Madame Ovaree's prescription. Now you prepare to carefully fill it.,,
